system:index,elevation,landslide,latitude,longitude,rainfall,slope,soil_moisture,.geo
2_264_0,5132,0,27.94999228315556,88.65108999193046,2857.79673910465,2.0092573,0.3679794402471641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65108999193046,27.94999228315556]}"
2_265_0,5058,0,28.049992740583743,88.65108999193046,1650.7112339767432,1.7211678,0.3388906085505423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65108999193046,28.049992740583743]}"
2_267_0,2270,0,27.149988623730074,88.75109044935863,4292.045067313573,1.3700156,0.30619005269820343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.149988623730074]}"
2_273_0,4332,0,27.44998999601463,88.75109044935863,4226.458515289685,5.2738047,0.37239557931723904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.44998999601463]}"
2_274_0,4373,0,27.549990453442817,88.75109044935863,3838.9425233634925,5.2954793,0.39937798536603086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.549990453442817]}"
2_275_0,4373,0,27.549990453442817,88.75109044935863,3838.9425233634925,5.2954793,0.39937798536603086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.549990453442817]}"
2_276_0,3594,0,27.649990910871004,88.75109044935863,3388.7817368539786,3.7612176,0.3956817465321687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.649990910871004]}"
2_277_0,3594,0,27.649990910871004,88.75109044935863,3388.7817368539786,3.7612176,0.3956817465321687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.649990910871004]}"
2_278_0,3865,0,27.749991368299185,88.75109044935863,2901.8710211547827,4.6848493,0.37875884922520453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.749991368299185]}"
2_279_0,3865,0,27.749991368299185,88.75109044935863,2901.8710211547827,4.6848493,0.37875884922520453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.749991368299185]}"
2_280_0,4873,0,27.849991825727372,88.75109044935863,2312.130387190244,5.2790093,0.37769032491923876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.849991825727372]}"
2_281_0,4873,0,27.849991825727372,88.75109044935863,2312.130387190244,5.2790093,0.37769032491923876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.849991825727372]}"
2_282_0,5316,0,27.94999228315556,88.75109044935863,1793.7259779008841,1.7553952,0.3504576707663522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.94999228315556]}"
2_283_0,5316,0,27.94999228315556,88.75109044935863,1793.7259779008841,1.7553952,0.3504576707663522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.94999228315556]}"
2_284_0,5261,0,28.049992740583743,88.75109044935863,1367.7717403205847,1.164231,0.28562915939624695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,28.049992740583743]}"
2_287_0,2360,0,27.24998908115826,88.75109044935863,4350.783492687604,5.7839594,0.3348720763237896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.24998908115826]}"
2_295_0,3594,0,27.649990910871004,88.75109044935863,3388.7817368539786,3.7612176,0.3956817465321687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.649990910871004]}"
2_296_0,3594,0,27.649990910871004,88.75109044935863,3388.7817368539786,3.7612176,0.3956817465321687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.649990910871004]}"
2_297_0,3865,0,27.749991368299185,88.75109044935863,2901.8710211547827,4.6848493,0.37875884922520453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.749991368299185]}"
2_298_0,3865,0,27.749991368299185,88.75109044935863,2901.8710211547827,4.6848493,0.37875884922520453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.749991368299185]}"
2_299_0,4873,0,27.849991825727372,88.75109044935863,2312.130387190244,5.2790093,0.37769032491923876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.849991825727372]}"
2_300_0,4873,0,27.849991825727372,88.75109044935863,2312.130387190244,5.2790093,0.37769032491923876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.849991825727372]}"
2_301_0,5316,0,27.94999228315556,88.75109044935863,1793.7259779008841,1.7553952,0.3504576707663522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.94999228315556]}"
2_302_0,5316,0,27.94999228315556,88.75109044935863,1793.7259779008841,1.7553952,0.3504576707663522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.94999228315556]}"
